flower_img_url,name,common_name,scientific_name,description,bloom_start,bloom_end,habitat
http://extension.colostate.edu/county/jeffco/natural/plant_images/erysimum_capitatum_376x400.jpg,ALPINE WALLFLOWER,little wallflower,Erysimum capitatum,"siliques (fruits) almost glabrous (hairless) and ascending, nearly parallel to the stem although pedicels (stalks) may spread widely.",3,8,gravelly slopes and hillsides and forest openings.
http://extension.colostate.edu/county/jeffco/natural/plant_images/heuchera_parvifolia_162x400.jpg,COMMON ALUMROOT,"small-leaved alumroot, little leaf alumroot",Heuchera parvifolia,stamens shorter than the sepals.,5,8,cliffs and rock outcrops.
http://extension.colostate.edu/county/jeffco/natural/plant_images/mertensia_ciliata_1_main_336x400.jpg,CHIMING BELLS,languid ladies,Mertensia ciliata,"leaves glabrous (hairless), sometimes with papillae (tiny wart-like structures) above.",6,8,"streamsides, near springs, ponds and other very moist areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/mertensia_lanceolata_400x303.jpg,FOOTHILL MERTENSIA,lanceleaf chiming bells,Mertensia lanceolata,leaves with less than 2 pairs of prominent veins in stem leaves; filaments attached near the top of the cylindrical corolla tube and projecting beyond the junction of the tube and expanded portion of the flower.,2,3,"dry, sunny fields and slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/micranthes_rhomboidea_275x400.jpg,SNOWBALL SAXIFRAGE,diamondleaf saxifrage,Micranthes rhomboidea,"leaves rhomboid (shaped like an equilateral parallelogram), tapering to a short, broad petiole (leaf stalk).",3,8,open areas and rocky slopes that are seasonally moist in spring.
http://extension.colostate.edu/county/jeffco/natural/plant_images/pedicularis_bracteosa_184x400.jpg,FERNLEAF LOUSEWORT,"bracted lousewort, wood betony",Pedicularis bracteosa,much less than 3 feet tall; flowers not streaked with reddish; corolla less than 1.5 inch long; lower lip not reaching the tip of the galea (hood-shaped sepal or petal).,6,8,dry spruce-fir forests.
http://extension.colostate.edu/county/jeffco/natural/plant_images/pedicularis_groenlandica_1_main_278x400.jpg,ELEPHANT HEAD,"little red elephant, elephantella",Pedicularis groenlandica,flower resembles an elephant's head; flowers in an elongated spike (unstalked flowers along a main axis).,6,8,"Wet meadows, bogs"
http://extension.colostate.edu/county/jeffco/natural/plant_images/polemonium_viscosum_400x275.jpg,SKY PILOT,sticky polemonium,Polemonium viscosum,"in clumps, with erect, twisted, hairy, sticky stems, blue or lavender",6,8,"tundra slopes and crests, disturbed meadows."
http://extension.colostate.edu/county/jeffco/natural/plant_images/primula_angustifolia_400x398.jpg,ALPINE PRIMROSE,fairy primrose,Primula angustifolia,"showy flowers, close to the ground",6,8,"boulder fields, rock crevices, meadows, near snow banks."
http://extension.colostate.edu/county/jeffco/natural/plant_images/psychrophila_leptosepala_1_main_400x248.jpg,MARSH MARIGOLD,white marsh marigold,Psychrophila leptosepala,"erect leafless flower stalk, white flower with prominent yellow center.",6,8,"large patches in bogs, marshes, soggy meadows, along lakes and ponds."
http://extension.colostate.edu/county/jeffco/natural/plant_images/trifolium_nanum_400x244.jpg,DWARF CLOVER,deer clover,Trifolium nanum,"1-3 flowers per head; flowers reddish, purplish, or whitish; leaves basal, stalked, sharply pointed; mat forming plant.",6,7,"meadows, gravelly slopes, rocky ridges."
