flower_img_url,name,common_name,scientific_name,description,bloom_start,bloom_end,habitat
http://extension.colostate.edu/county/jeffco/natural/plant_images/calochortus_gunnisonii_400x288.jpg,GUNNISON MARIPOSA,"mariposa lily, sego lily",Calochortus gunnisonii,cup-shaped flower with 3 petals and 3 sepals; petals with dark hairy spot at their base.,3,6,"aspen groves, meadows on the Eastern Slope"
http://extension.colostate.edu/county/jeffco/natural/plant_images/campanula_rotundifolia_1_main_400x345.jpg,HAREBELL,scotch bluebell,Campanula rotundifolia,corolla lobed only about 1/3; stems over 2 dm tall; flowers several per stem.,6,9,"dry mountain slopes at lower to middle altitudes (7,500 to 11,500 feet)."
http://extension.colostate.edu/county/jeffco/natural/plant_images/carduus_nutans_1_main_400x278.jpg,MUSK THISTLE,"nodding thistle, bristle thistle",Carduus nutans,heads with disk flowers only; pappus (extension of the ovary in sunflower family) barbellate (with short barbs); outer phyllaries (bracts - small leaf-like structures - that subtend a composite flower head) spreading-reflexed (bent backwards).,6,8,"neglected fields, overgrazed meadows and roadsides."
http://extension.colostate.edu/county/jeffco/natural/plant_images/castilleja_integra_1_main_400x380.jpg,FOOTHILLS PAINTBRUSH,orange indian paintbrush,Castilleja integra,"calyx incised equally above and below; bracts (small leaf-like structures) broad and more conspicuous than calyx (sepals); leaves and stems tomentose (covered with wooly, multidirectional hairs); bracts orange.",6,8,grasslands of the foothills from Rocky Flats south; South Park.
http://extension.colostate.edu/county/jeffco/natural/plant_images/castilleja_linariifolia_261x400.jpg,WYOMING PAINTBRUSH,orange paintbrush,Castilleja linariifolia,"leaves linear, bracts red; calyx (ring of sepals) incised much more deeply below than above.",6,8,"open meadows, forest openings, aspen groves, sagebrush at 4,000 to 10,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/ceanothus_fendleri_400x347.jpg,BUCKBRUSH,"Fendler ceanothus, mountain lilac",Ceanothus fendleri,stamens opposite (attached in front of) the petals.,6,6,"foothills and dry montane forests at 5,000 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/cerastium_strictum_1_main_316x400.jpg,MOUSE-EAR CHICKWEED,"field mouse-ear, field chickweed",Cerastium strictum,"floral stems with tufts of sterile shoots in leaf axils (angle where leaves join stems); bracts (small leaf-like structures) of the inflorescence (flower cluster) with scarious (dry, thin, papery) margins.",5,6,meadows and openings in pine forests.
http://extension.colostate.edu/county/jeffco/natural/plant_images/cercocarpus_montanus_1_main_400x242.jpg,MOUNTAIN MAHOGANY,alderleaf mountain mahogany,Cercocarpus montanus,leaves densely pubescent (hairy) underneath.,6,6,"dry, rocky slopes at 4,500 to 9,000 feet."
http://extension.colostate.edu/county/jeffco/natural/plant_images/chondrosum_gracile_363x400.jpg,BLUE GRAMA,blue grama grass,Chondrosum gracile,"spike forms at the end of the rachis (axis of the flower); long hairs at the collar (where the blade joins the sheath - the part that surrounds the stem - of a grass leaf).",6,8,"grasslands of the plains, foothills, and intermountain parks at 3,200 to 9,700 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/chorispora_tenella_400x356.jpg,BLUE  MUSTARD,blue mustard,Chorispora tenella,basal (at base of the plant) leaves are dentate (toothed with teeth projecting outward rather than forward).,3,5,fallow fields
http://extension.colostate.edu/county/jeffco/natural/plant_images/claytonia_rosea_1_main_400x322.jpg,SPRING BEAUTY,western spring beauty,Claytonia rosea,one or more basal leaves; cauline (stem) leaves lance-linear (long and narrowly lance-shaped).,2,3,pine forests in foothills of the Front Range.
http://extension.colostate.edu/county/jeffco/natural/plant_images/collinsia_parviflora_400x380.jpg,BLUE-EYED MARY,"hunchback flower, baby blue eyes",Collinsia parviflora,small widely branched plant with  maroon color on the stems and on the underside of the leaves.,3,5,"open forests, disturbed areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/collomia_linearis_194x400.jpg,TINY TRUMPET,"collomia, narrow-leaf mountain-trumpet, slenderleaf collomia",Collomia linearis,"leaves lanceolate (lance-shaped); flowers in a dense terminal cluster surrounded by enlarged, leaf-like bracts (small leaf-like structures).",5,8,"roadsides, grasslands, disturbed areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/comandra_umbellata_1_main_351x400.jpg,BASTARD-TOADFLAX,pale bastard toadflax,Comandra umbellata,"leaves alternate (one at each node or point of attachment to the stem), bluish-green.",3,7,"dry, sandy slopes, open woods, sagebrush ecosystems."
http://extension.colostate.edu/county/jeffco/natural/plant_images/erigeron_divergens_400x301.jpg,BRANCHING ERIGERON,"spreading fleabane, branching daisy",Erigeron divergens,flowers numerous and pinkish; pappus (hair-like extension of the ovary) of ray and disk flowers alike; stem pubescence (hairs) widely spreading; stems with relatively few branches.,3,8,ruderal (disturbed) areas and gravelly floodplains.
http://extension.colostate.edu/county/jeffco/natural/plant_images/erigeron_flagellaris_400x380.jpg,WHIPLASH DAISY,"whiplash erigeron, trailing daisy, trailing fleabane",Erigeron flagellaris,stolons ( horizontal stems that take root as in the strawberry) rooting at the tips; stem hairs appressed (lying flat); pappus (hairlike extension of the ovary) of 2 rows of bristles of different lengths.,3,8,"dry meadows at 6,500 to 10,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/eriogonum_umbellatum_1_main_301x400.jpg,SULPHUR FLOWER,sulfur buckwheat,Eriogonum umbellatum,"grows in broad, loose mats; perianth (petals and sepals) narrowed at the base to a stipe (stalk) and externally glabrous (smooth).",6,8,"forest openings, dry meadows, rocky slopes at 5,000 to 11,500 feet."
http://extension.colostate.edu/county/jeffco/natural/plant_images/erodium_cicutarium_1_main_400x275.jpg,REDSTEM FILAREE,"filaree, crane's bill, alfilaria, storksbill",Erodium cicutarium,carpel (seed pod section) tails hairy on inner side; leaves pinnately compound.,3,10,disturbed sites
http://extension.colostate.edu/county/jeffco/natural/plant_images/erysimum_asperum_326x400.jpg,WESTERN WALLFLOWER,"big wallflower, pretty wallflower",Erysimum asperum,siliques (mustard fruits) and pedicels (stalks) densely gray-pubescent (hairy); siliques spreading at a wide angle to the stem.,3,8,"open areas, slopes, meadows, valleys at 4,500 to 12,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/frasera_speciosa_232x400.jpg,GREEN GENTIAN,"monument plant, elkweed",Frasera speciosa,"fleshy leaves in whorls; blooming plant tall, up to 6 ft.; flowers greenish-white.",6,8,pine forests and meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/gaillardia_aristata_1_main_400x257.jpg,BLANKETFLOWER,brown-eyed susan,Gaillardia aristata,grows in clumps with erect or spreading stems; pappus (extension of the ovary) twice as long as the basal scale; leaves stiff-hairy.,6,8,"meadows, hillsides, open areas at 7,000 to 9,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/galium_septentrionale_177x400.jpg,BEDSTRAW,northern bedstraw,Galium septentrionale,"leaves lanceolate (lance-shaped), blunt-tipped, 4 at a node (point on a stem where leaves or branches occur); inflorescence (flower cluster) pyramidal.",5,8,moist meadows and woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/gaura_coccinea_252x400.jpg,SCARLET GAURA,scarlet beeblossom,Gaura coccinea,"flowers with parts in fours; inferior ovary (petals attached at top of ovary); stem ascending, seldom erect.",5,7,"dry grasslands, roadsides, sagebrush, lower altitudes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/geranium_caespitosum_1_main_338x400.jpg,PARRY GERANIUM,wild geranium,Geranium caespitosum,"plants with many hairy stems, these often sprawling.",5,8,"dry slopes, meadows, forest openings."
http://extension.colostate.edu/county/jeffco/natural/plant_images/grindelia_squarrosa_400x264.jpg,GUMWEED,curly-cup gumweed,Grindelia squarrosa,"cauline leaves oblong and sessile by a broad, clasping base; pappus (extension of the ovary) bristles smooth; phyllaries (bracts - small leaf-like structures - on the lower portion of the composite head) recurved and sticky.",6,8,"roadsides, fields, disturbed areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/hackelia_floribunda_311x400.jpg,STICKSEED FORGET-ME-NOT,false forget-me-not,Hackelia floribunda,flower clusters arising from leaf axils (angle between leaves and stem).,6,8,"forest clearings, slopes, roadsides."
http://extension.colostate.edu/county/jeffco/natural/plant_images/helianthus_annuus_299x400.jpg,COMMON SUNFLOWER,kansas sunflower,Helianthus annuus,phyllaries (exterior bracts - small leaf-like structures - of composite heads) hispid-ciliate (clothed with stiff bristle-like hairs along the margins); phyllaries with acuminate tips (drawn out into a long tip); leaves ovate.,6,8,"roadsides, fields."
http://extension.colostate.edu/county/jeffco/natural/plant_images/helianthus_pumilus_257x400.jpg,BUSH SUNFLOWER,"dwarf sunflower, perennial sunflower, little sunflower",Helianthus pumilus,"leaves with petioles (stalks), mostly opposite (arising in pairs from same points on stem), ovate (egg-shaped); plant many-stemmed from base.",6,8,"canyons, hillsides, roadsides."
http://extension.colostate.edu/county/jeffco/natural/plant_images/heuchera_parvifolia_162x400.jpg,COMMON ALUMROOT,"small-leaved alumroot, little leaf alumroot",Heuchera parvifolia,stamens shorter than the sepals.,5,8,cliffs and rock outcrops.
http://extension.colostate.edu/county/jeffco/natural/plant_images/holodiscus_discolor_400x255.jpg,ROCK SPIREA,"mountain spray, ocean spray",Holodiscus discolor,"flowers in terminal, many-flowered panicles (repeatedly branched flower clusters).",6,8,"shaded cliff-faces, rocky slopes, hillsides, riverbottoms at 4,500 to 11,000 feet."
http://extension.colostate.edu/county/jeffco/natural/plant_images/hydrophyllum_fendleri_400x330.jpg,FENDLER WATERLEAF,white waterleaf,Hydrophyllum fendleri,"leaves with sharply serrate (with forward-pointing teeth, like a saw) lobes.",5,8,streamside woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/ipomopsis_aggregata_400x225.jpg,FAIRY TRUMPET,"skyrocket, scarlet gilia (red form), white gilia",Ipomopsis aggregata,ovary with 3 locules (compartments); corolla (petals) salverform (with a long narrow tube opening into a wider cup i.e. trumpet-shaped).,3,5,gravelly open areas.
http://extension.colostate.edu/county/jeffco/natural/plant_images/lactuca_serriola_290x400.jpg,PRICKLY LETTUCE,compass plant,Lactuca serriola,pappus (extension of the ovary) bright white; leaf margins and/or midrib and veins spiny.,6,8,"fields, gardens, disturbed areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/leucocrinum_montanum_1_main_400x289.jpg,SAND LILY,star lily,Leucocrinum montanum,leaves grasslike; tepals (undifferentiated petals and sepals) united into a tube.,2,3,grasslands
http://extension.colostate.edu/county/jeffco/natural/plant_images/ligusticum_porteri_400x282.jpg,PORTER LOVAGE,osha,Ligusticum porteri,ultimate leaf lobes with many lateral veins as conspicuous as mid-vein; plant over 1 meter tall; flower cluster convex.,6,8,"ravines, forest openings, aspen groves."
http://extension.colostate.edu/county/jeffco/natural/plant_images/linaria_genistifolia_240x400.jpg,BROAD-LEAVED DALMATIAN TOADFLAX,Dalmatian toadflax,Linaria genistifolia,"leaves ovate (egg-shaped), glabrous (hairless) and glaucous (contains white waxy covering); corolla (collective term for petals) spurred.",6,8,disturbed areas; meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/linaria_vulgaris_298x400.jpg,BUTTER AND EGGS,yellow toadflax,Linaria vulgaris,"leaves glabrous (smooth, hairless) and glaucous (contains white waxy covering).",6,10,open areas around former homesteads.
http://extension.colostate.edu/county/jeffco/natural/plant_images/lithospermum_incisum_400x262.jpg,NARROW-LEAF PUCCOON,"fringed gromwell, fringed puccoon, narrowleaf gromwell, narrowleaf stoneseed, puccoon",Lithospermum incisum,corolla (petals) tube 3 - 4 times longer than the calyx (sepals); corolla salverform (trumpet-shaped); corolla lobes fringed.,3,5,dry slopes and valleys.
http://extension.colostate.edu/county/jeffco/natural/plant_images/lomatium_orientale_400x285.jpg,SALT-AND-PEPPER,"biscuit-root, white wild parsley",Lomatium orientale,red anthers; grayish leaves.,2,3,"plains, outwash mesas and foothills of the Front Range."
http://extension.colostate.edu/county/jeffco/natural/plant_images/lupinus_argenteus_195x400.jpg,SILVERY LUPINE,lupine,Lupinus argenteus,"tip of keel (lower petal in pea family) long and slender, erect or slanting forward; leaves are palmately compound (divided like a hand); leaflets often conduplicate (folded lengthwise).",3,5,"open forests, hillsides and slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/mahonia_repens_400x289.jpg,CREEPING HOLLYGRAPE,"Oregon grape, holly-grape, creeping oregon grape",Mahonia repens,above-ground stem short or lacking; leaflets broad with a few spiny teeth.,3,5,uplands and open coniferous forests.
http://extension.colostate.edu/county/jeffco/natural/plant_images/maianthemum_amplexicaule_291x400.jpg,FALSE SOLOMON SEAL,"claspleaf solomon's plume, many-flowered false solomon seal",Maianthemum amplexicaule,leaves clasping and broadly oval; flowers numerous in a dense panicle (branched flower cluster with stalked flowers).,3,5,"streamsides, moist meadows and gulches."
http://extension.colostate.edu/county/jeffco/natural/plant_images/maianthemum_stellatum_1_main_285x400.jpg,WILD LILY-OF-THE-VALLEY,"star solomon's seal; star solomon's plume, few-flowered false solomon seal",Maianthemum stellatum,flowers in a raceme (stalked flowers along a main axis).,3,5,"shady, moist areas in the forested mountains."
http://extension.colostate.edu/county/jeffco/natural/plant_images/malva_neglecta_306x400.jpg,CHEESEWEED,common mallow,Malva neglecta,flower pedicels (stalks) longer than the calyx (ring of sepals); plants procumbent (trailing on the ground).,6,8,"gardens, lawns, cultivated areas, waste places."
http://extension.colostate.edu/county/jeffco/natural/plant_images/mertensia_lanceolata_400x303.jpg,FOOTHILL MERTENSIA,lanceleaf chiming bells,Mertensia lanceolata,leaves with less than 2 pairs of prominent veins in stem leaves; filaments attached near the top of the cylindrical corolla tube and projecting beyond the junction of the tube and expanded portion of the flower.,2,3,"dry, sunny fields and slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/micranthes_rhomboidea_275x400.jpg,SNOWBALL SAXIFRAGE,diamondleaf saxifrage,Micranthes rhomboidea,"leaves rhomboid (shaped like an equilateral parallelogram), tapering to a short, broad petiole (leaf stalk).",3,8,open areas and rocky slopes that are seasonally moist in spring.
http://extension.colostate.edu/county/jeffco/natural/plant_images/monarda_fistulosa_1_main_400x296.jpg,HORSEMINT,"beebalm, bergamot",Monarda fistulosa,"corolla (petals) two-lipped, more than 10 mm., rose-pink; fertile stamens 2.",6,8,"streamsides, canyonsides, ravines and meadows."
http://extension.colostate.edu/county/jeffco/natural/plant_images/nuttallia_decapetala_400x366.jpg,BLAZINGSTAR,"giant evening star, ten-petaled blazingstar, moonflower, large evening star",Nuttallia decapetala,"petals 2 to 3 inches long, 0.5 to 1 inch wide, not overlapping in anthesis (flowering), cream-colored; bracts (small leaf-like structures) partly fused to ovary wall.",7,8,"disturbed soils, shaley or sandy hillsides, canyon walls, prairie slopes and sandstone outcrops along the base of the Front Range."
http://extension.colostate.edu/county/jeffco/natural/plant_images/opuntia_polyacantha_1_main_400x251.jpg,PRICKLY-PEAR CACTUS,hunger cactus,Opuntia polyacantha,"pads very spiny, not wrinkled; fruits dry and withering soon after ripening.",3,6,"sunny, rocky slopes at 3,500 to 7,200 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/oreobatus_deliciosus_1_main_400x275.jpg,BOULDER RASPBERRY,Rocky Mountain raspberry,Oreobatus deliciosus,leaves 1 to 2.5 inches wide with rounded lobes.,6,8,"canyons of the Front Range, Arkansas Valley and San Luis Valley."
http://extension.colostate.edu/county/jeffco/natural/plant_images/oxytropis_lambertii_288x400.jpg,LAMBERT LOCO,crazy pea,Oxytropis lambertii,keel (lower boat-shaped petal in the pea family) tip is pointed; calyx with appressed (lying flat) hairs; some of foliage hairs dolabriform (2-armed or pick-like).,6,7,"grasslands of the plains, mountain parks and foothills at 4,500 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pediocactus_simpsonii_400x308.jpg,MOUNTAIN BALL CACTUS,"ball cactus, pincushion",Pediocactus simpsonii,mature plant shaped and sized like a small grapefruit; tubercles (nipple-like projecting bodies) which cover stem surface are not grooved on upper side.,3,5,"rocky, dry canyons and slopes at 4,800 to 9,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/penstemon_secundiflorus_1_main_273x400.jpg,ONE-SIDED PENSTEMON,one-sided beardtongue,Penstemon secundiflorus,leaves glaucous (contains white waxy covering).,3,5,"sandy slopes, roadsides."
http://extension.colostate.edu/county/jeffco/natural/plant_images/physocarpus_monogynus_400x296.jpg,ROCKY MOUNTAIN NINEBARK,ninebark,Physocarpus monogynus,flowers in umbellate clusters (stalked flowers arising from the same point); leaves palmately lobed; shredded bark.,6,8,"gulches, rocky slopes, forest openings."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pinus_ponderosa_1_main_293x400.jpg,PONDEROSA PINE,western yellow pine,Pinus ponderosa,"needles in packages (fascicles) of 3 or 2; female cones large, up to 6 inches long; male cones up to 2 inches long.",3,5,"exposed hillsides, mesas, and south-facing slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/polemonium_foliosissimum_259x400.jpg,LEAFY JACOB'S LADDER,leafy polemonium,Polemonium foliosissimum,corolla (whorl of petals) campanulate (bell-shaped); leaves mostly cauline (on stem); leaflets pubescent (hairy).,6,8,streamsides and meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/populus_tremuloides_1_main_400x266.jpg,ASPEN,quaking aspen,Populus tremuloides,"tree with smooth greenish or whitish bark; leaves quake in breeze due to flattened petiole (leaf stem).",3,5,"moist slopes, streamsides, burned areas at 5,000 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/potentilla_recta_400x267.jpg,SULFUR CINQUEFOIL,upright potentilla,Potentilla recta,"leaves digitately compound (divided like a hand), coarsely toothed; annual or short-lived perennial; pubescence (hairs) of short glandular hairs and long, pilose (sparse, long, soft) hairs.",6,8,"trailsides, roadsides, disturbed areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pseudostellaria_jamesiana_302x400.jpg,JAMES STARWORT,tuber starwort,Pseudostellaria jamesiana,dark colored anthers are visible against petals; leaves lanceolate; plant glandular-pubescent (sticky-hairy).,3,5,"forest edges, meadows, slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pulsatilla_ludoviciana_1_main_269x400.jpg,PASQUE FLOWER,Easter flower,Pulsatilla ludoviciana,tepals (undifferentiated petals and sepals) overlapping; upper stem leaves form a whorl below the flower; leaves and stems pubescent (hairy).,3,5,"open forests at 8,500 to 11,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/rhus_aromatica_400x271.jpg,THREE-LEAF SUMAC,"skunkbrush, lemonadebush, squawbush",Rhus aromatica,"arching branches form dense, rounded shrub.  Red, hairy fruits; 3-parted leaves resemble poison ivy, to which skunkbrush is related, on a smaller scale.",3,5,"canyonsides and rimrock at 4,000 to 8,000 feet elevation.l"
http://extension.colostate.edu/county/jeffco/natural/plant_images/ribes_inerme_400x258.jpg,MOUNTAIN GOOSEBERRY,"common gooseberry, wild gooseberry",Ribes inerme,"stems with both prickles and spines; hypanthium (fused bases of stamens, petals and sepals) tubular.",3,5,"shaded, moist areas at 6,000 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/rosa_woodsii_1_main_400x316.jpg,WOODS ROSE,wild rose,Rosa woodsii,"leaflets 5 - 7; flowering stems with broad-based thorns, occasional bristles; sepals 2 mm wide at base.",6,8,"valleys, gulches, trailsides at 6,000 to 11,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/rubus_idaeus_375x400.jpg,WILD RED RASPBERRY,wild raspberry,Rubus idaeus,stems with prickles; leaves glaucous (contains white waxy covering) underneath.,6,8,moist forests and slopes.
http://extension.colostate.edu/county/jeffco/natural/plant_images/scutellaria_brittonii_400x373.jpg,SKULLCAP,common skullcap,Scutellaria brittonii,leaves on the middle of the stem entire (without indentations).,3,6,"gravelly, dry openings in pine forests."
http://extension.colostate.edu/county/jeffco/natural/plant_images/senecio_integerrimus_400x300.jpg,EARLY SPRING SENECIO,"common spring senecio, lambstongue groundsel, tall golden ragwort",Senecio integerrimus,"pubescent (hairy), losing most pubescence in age; terminal head shorter than others.",3,6,moist meadows and slopes.
http://extension.colostate.edu/county/jeffco/natural/plant_images/thalictrum_fendleri_289x400.jpg,FENDLER MEADOWRUE,white meadowrue,Thalictrum fendleri,flowers mostly unisexual (either male or female); anthers much longer than wide; upper and lower edges of fruits mostly convex.,3,6,"meadows, aspen groves from 5,000 to 9,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/tragopogon_dubius_1_main_303x400.jpg,YELLOW SALSIFY,goatsbeard,Tragopogon dubius,flowers shorter than the phyllaries (bracts - small leaf-like structures - below a composite flower head); peduncles (stalk of a flower cluster) swollen in fruit.,6,8,"dry, hot valleys."
http://extension.colostate.edu/county/jeffco/natural/plant_images/viola_nuttallii_1_main_400x385.jpg,NUTTALL VIOLET,"yellow violet, yellow prairie violet",Viola nuttallii,"leaves narrowly lanceolate (lance-shaped) or lance-elliptic (oval), at least 3 times long as wide.",3,7,"meadows, open slopes, often blooming in the protection of rocks at 5,000 to 11,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/yucca_glauca_266x400.jpg,YUCCA,"spanish bayonet, soapweed",Yucca glauca,"flowers erect, drooping only in age; flowers in simple, narrow panicles (repeatedly branched flower cluster with stalked flowers).",6,6,"rocky areas on the plains and foothills; found up to 8,500 feet elevation."
