flower_img_url,name,common_name,scientific_name,description,bloom_start,bloom_end,habitat
http://extension.colostate.edu/county/jeffco/natural/plant_images/erigeron_divergens_400x301.jpg,BRANCHING ERIGERON,"spreading fleabane, branching daisy",Erigeron divergens,flowers numerous and pinkish; pappus (hair-like extension of the ovary) of ray and disk flowers alike; stem pubescence (hairs) widely spreading; stems with relatively few branches.,3,8,ruderal (disturbed) areas and gravelly floodplains.
http://extension.colostate.edu/county/jeffco/natural/plant_images/erigeron_flagellaris_400x380.jpg,WHIPLASH DAISY,"whiplash erigeron, trailing daisy, trailing fleabane",Erigeron flagellaris,stolons ( horizontal stems that take root as in the strawberry) rooting at the tips; stem hairs appressed (lying flat); pappus (hairlike extension of the ovary) of 2 rows of bristles of different lengths.,3,8,"dry meadows at 6,500 to 10,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/eriogonum_umbellatum_1_main_301x400.jpg,SULPHUR FLOWER,sulfur buckwheat,Eriogonum umbellatum,"grows in broad, loose mats; perianth (petals and sepals) narrowed at the base to a stipe (stalk) and externally glabrous (smooth).",6,8,"forest openings, dry meadows, rocky slopes at 5,000 to 11,500 feet."
http://extension.colostate.edu/county/jeffco/natural/plant_images/frasera_speciosa_232x400.jpg,GREEN GENTIAN,"monument plant, elkweed",Frasera speciosa,"fleshy leaves in whorls; blooming plant tall, up to 6 ft.; flowers greenish-white.",6,8,pine forests and meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/galium_septentrionale_177x400.jpg,BEDSTRAW,northern bedstraw,Galium septentrionale,"leaves lanceolate (lance-shaped), blunt-tipped, 4 at a node (point on a stem where leaves or branches occur); inflorescence (flower cluster) pyramidal.",5,8,moist meadows and woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/heuchera_parvifolia_162x400.jpg,COMMON ALUMROOT,"small-leaved alumroot, little leaf alumroot",Heuchera parvifolia,stamens shorter than the sepals.,5,8,cliffs and rock outcrops.
http://extension.colostate.edu/county/jeffco/natural/plant_images/hydrophyllum_fendleri_400x330.jpg,FENDLER WATERLEAF,white waterleaf,Hydrophyllum fendleri,"leaves with sharply serrate (with forward-pointing teeth, like a saw) lobes.",5,8,streamside woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/ligusticum_porteri_400x282.jpg,PORTER LOVAGE,osha,Ligusticum porteri,ultimate leaf lobes with many lateral veins as conspicuous as mid-vein; plant over 1 meter tall; flower cluster convex.,6,8,"ravines, forest openings, aspen groves."
http://extension.colostate.edu/county/jeffco/natural/plant_images/linaria_genistifolia_240x400.jpg,BROAD-LEAVED DALMATIAN TOADFLAX,Dalmatian toadflax,Linaria genistifolia,"leaves ovate (egg-shaped), glabrous (hairless) and glaucous (contains white waxy covering); corolla (collective term for petals) spurred.",6,8,disturbed areas; meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/linaria_vulgaris_298x400.jpg,BUTTER AND EGGS,yellow toadflax,Linaria vulgaris,"leaves glabrous (smooth, hairless) and glaucous (contains white waxy covering).",6,10,open areas around former homesteads.
http://extension.colostate.edu/county/jeffco/natural/plant_images/lupinus_argenteus_195x400.jpg,SILVERY LUPINE,lupine,Lupinus argenteus,"tip of keel (lower petal in pea family) long and slender, erect or slanting forward; leaves are palmately compound (divided like a hand); leaflets often conduplicate (folded lengthwise).",3,5,"open forests, hillsides and slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/medicago_lupulina_400x310.jpg,BLACK MEDIC,hop clover,Medicago lupulina,plants decumbent (lying flat on the ground except for the ascending tips of the branches); leaves trifoliolate (having 3 leaflets).,6,8,"disturbed areas, lawns, gardens, meadows."
http://extension.colostate.edu/county/jeffco/natural/plant_images/onosmodium_molle_271x400.jpg,MARBLESEED,false gromwell,Onosmodium molle,"leaves with stiff, appressed hairs; flowers form a cone with style protruding.",6,7,"gulches, meadows."
http://extension.colostate.edu/county/jeffco/natural/plant_images/opuntia_polyacantha_1_main_400x251.jpg,PRICKLY-PEAR CACTUS,hunger cactus,Opuntia polyacantha,"pads very spiny, not wrinkled; fruits dry and withering soon after ripening.",3,6,"sunny, rocky slopes at 3,500 to 7,200 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/oreobatus_deliciosus_1_main_400x275.jpg,BOULDER RASPBERRY,Rocky Mountain raspberry,Oreobatus deliciosus,leaves 1 to 2.5 inches wide with rounded lobes.,6,8,"canyons of the Front Range, Arkansas Valley and San Luis Valley."
http://extension.colostate.edu/county/jeffco/natural/plant_images/oxytropis_lambertii_288x400.jpg,LAMBERT LOCO,crazy pea,Oxytropis lambertii,keel (lower boat-shaped petal in the pea family) tip is pointed; calyx with appressed (lying flat) hairs; some of foliage hairs dolabriform (2-armed or pick-like).,6,7,"grasslands of the plains, mountain parks and foothills at 4,500 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/penstemon_secundiflorus_1_main_273x400.jpg,ONE-SIDED PENSTEMON,one-sided beardtongue,Penstemon secundiflorus,leaves glaucous (contains white waxy covering).,3,5,"sandy slopes, roadsides."
http://extension.colostate.edu/county/jeffco/natural/plant_images/phacelia_heterophylla_345x400.jpg,SCORPIONWEED,varileaf phacelia,Phacelia heterophylla,leaves entire (without indentations); flowers in cymes (opposite branched flower clusters); cyme helicoid (coiled like a snail); stamens exserted.,3,6,open or disturbed ground of the lower mountains.
http://extension.colostate.edu/county/jeffco/natural/plant_images/scrophularia_lanceolata_161x400.jpg,FIGWORT,"lance-leaf figwort, bunny-in-the-grass",Scrophularia lanceolata,square stem.,5,8,"disturbed areas such as fencerows, ravines, roadside ditches and around buildings."
http://extension.colostate.edu/county/jeffco/natural/plant_images/scutellaria_brittonii_400x373.jpg,SKULLCAP,common skullcap,Scutellaria brittonii,leaves on the middle of the stem entire (without indentations).,3,6,"gravelly, dry openings in pine forests."
http://extension.colostate.edu/county/jeffco/natural/plant_images/sphaeralcea_coccinea_1_main_294x400.jpg,COWBOY'S DELIGHT,"copper mallow, scarlet globemallow, scarlet falsemallow",Sphaeralcea coccinea,"lower leaves very deeply palmately (like a hand) divided, silvery from dense, stellate (star-shaped) hairs.",6,9,"roadsides, disturbed areas at 4,500 to 8,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/tragopogon_dubius_1_main_303x400.jpg,YELLOW SALSIFY,goatsbeard,Tragopogon dubius,flowers shorter than the phyllaries (bracts - small leaf-like structures - below a composite flower head); peduncles (stalk of a flower cluster) swollen in fruit.,6,8,"dry, hot valleys."
