flower_img_url,name,common_name,scientific_name,description,bloom_start,bloom_end,habitat
http://extension.colostate.edu/county/jeffco/natural/plant_images/gaillardia_aristata_1_main_400x257.jpg,BLANKETFLOWER,brown-eyed susan,Gaillardia aristata,grows in clumps with erect or spreading stems; pappus (extension of the ovary) twice as long as the basal scale; leaves stiff-hairy.,6,8,"meadows, hillsides, open areas at 7,000 to 9,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/galium_septentrionale_177x400.jpg,BEDSTRAW,northern bedstraw,Galium septentrionale,"leaves lanceolate (lance-shaped), blunt-tipped, 4 at a node (point on a stem where leaves or branches occur); inflorescence (flower cluster) pyramidal.",5,8,moist meadows and woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/geranium_richardsonii_400x257.jpg,RICHARDSON GERANIUM,white geranium,Geranium richardsonii,"petals white with purple veins, pilose (having long, soft hairs) on the lower half; plant erect with a single or a few stems.",5,10,"moist, shaded areas; aspen groves, spruce-fir forests."
http://extension.colostate.edu/county/jeffco/natural/plant_images/gutierrezia_sarothrae_400x317.jpg,SNAKEWEED,"broom snakeweed, matchbrush",Gutierrezia sarothrae,low and bushy growth form; phyllaries (bracts - small leaf-like structures - surrounding flower heads in the sunflower family) covered with a sticky exudate.,8,9,"dry sites at low altitudes (4,000 to 7,000 feet)."
http://extension.colostate.edu/county/jeffco/natural/plant_images/hedysarum_boreale_280x400.jpg,CHAINPOD,northern sweetvetch,Hedysarum boreale,"upper calyx lobes slender, subequal to the lower ones and to the calyx tube; basal lobe of the wing-petals broad, much shorter than the claws, not joined over the ovary; pods plainly cross-corrugated (wrinkles or folds), the reticulations (networks) laterally elongated.",3,7,"soil embankments at 4,000 to 8,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/heliomeris_multiflora_329x400.jpg,SUNSPOTS,"goldeneye, showy goldeneye, small-headed sunflower",Heliomeris multiflora,"leaves opposite, narrowly elliptic (oval), bristly; flowering heads arranged in a cyme (opposite-branched with central, terminal head blooming first).",7,8,"roadsides, dry hillsides and forest openings at 4,500 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/heuchera_parvifolia_162x400.jpg,COMMON ALUMROOT,"small-leaved alumroot, little leaf alumroot",Heuchera parvifolia,stamens shorter than the sepals.,5,8,cliffs and rock outcrops.
http://extension.colostate.edu/county/jeffco/natural/plant_images/holodiscus_discolor_400x255.jpg,ROCK SPIREA,"mountain spray, ocean spray",Holodiscus discolor,"flowers in terminal, many-flowered panicles (repeatedly branched flower clusters).",6,8,"shaded cliff-faces, rocky slopes, hillsides, riverbottoms at 4,500 to 11,000 feet."
http://extension.colostate.edu/county/jeffco/natural/plant_images/hydrophyllum_fendleri_400x330.jpg,FENDLER WATERLEAF,white waterleaf,Hydrophyllum fendleri,"leaves with sharply serrate (with forward-pointing teeth, like a saw) lobes.",5,8,streamside woodlands.
http://extension.colostate.edu/county/jeffco/natural/plant_images/ipomopsis_aggregata_400x225.jpg,FAIRY TRUMPET,"skyrocket, scarlet gilia (red form), white gilia",Ipomopsis aggregata,ovary with 3 locules (compartments); corolla (petals) salverform (with a long narrow tube opening into a wider cup i.e. trumpet-shaped).,3,5,gravelly open areas.
http://extension.colostate.edu/county/jeffco/natural/plant_images/iris_missouriensis_400x316.jpg,WILD IRIS,Missouri iris,Iris missouriensis,ovary inferior (petals and other floral parts attached at the top of the ovary).,5,7,"moist open areas, wet meadows, streamsides at 4,500 to 9,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/lithospermum_incisum_400x262.jpg,NARROW-LEAF PUCCOON,"fringed gromwell, fringed puccoon, narrowleaf gromwell, narrowleaf stoneseed, puccoon",Lithospermum incisum,corolla (petals) tube 3 - 4 times longer than the calyx (sepals); corolla salverform (trumpet-shaped); corolla lobes fringed.,3,5,dry slopes and valleys.
http://extension.colostate.edu/county/jeffco/natural/plant_images/lupinus_argenteus_195x400.jpg,SILVERY LUPINE,lupine,Lupinus argenteus,"tip of keel (lower petal in pea family) long and slender, erect or slanting forward; leaves are palmately compound (divided like a hand); leaflets often conduplicate (folded lengthwise).",3,5,"open forests, hillsides and slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/machaeranthera_canescens_297x400.jpg,HOARY TANSY ASTER,"tansy aster, sticky aster, hoary aster",Machaeranthera canescens,phyllaries (bracts - small leaf-like structures - that subtend a composite flower head) with the ends recurved (bent backwards); glandular (sticky) hairs lacking on the peduncles (stalk of the composite head) and phyllaries (bracts below heads).,6,10,roadsides
http://extension.colostate.edu/county/jeffco/natural/plant_images/mahonia_repens_400x289.jpg,CREEPING HOLLYGRAPE,"Oregon grape, holly-grape, creeping oregon grape",Mahonia repens,above-ground stem short or lacking; leaflets broad with a few spiny teeth.,3,5,uplands and open coniferous forests.
http://extension.colostate.edu/county/jeffco/natural/plant_images/maianthemum_amplexicaule_291x400.jpg,FALSE SOLOMON SEAL,"claspleaf solomon's plume, many-flowered false solomon seal",Maianthemum amplexicaule,leaves clasping and broadly oval; flowers numerous in a dense panicle (branched flower cluster with stalked flowers).,3,5,"streamsides, moist meadows and gulches."
http://extension.colostate.edu/county/jeffco/natural/plant_images/maianthemum_stellatum_1_main_285x400.jpg,WILD LILY-OF-THE-VALLEY,"star solomon's seal; star solomon's plume, few-flowered false solomon seal",Maianthemum stellatum,flowers in a raceme (stalked flowers along a main axis).,3,5,"shady, moist areas in the forested mountains."
http://extension.colostate.edu/county/jeffco/natural/plant_images/medicago_lupulina_400x310.jpg,BLACK MEDIC,hop clover,Medicago lupulina,plants decumbent (lying flat on the ground except for the ascending tips of the branches); leaves trifoliolate (having 3 leaflets).,6,8,"disturbed areas, lawns, gardens, meadows."
http://extension.colostate.edu/county/jeffco/natural/plant_images/mertensia_ciliata_1_main_336x400.jpg,CHIMING BELLS,languid ladies,Mertensia ciliata,"leaves glabrous (hairless), sometimes with papillae (tiny wart-like structures) above.",6,8,"streamsides, near springs, ponds and other very moist areas."
http://extension.colostate.edu/county/jeffco/natural/plant_images/micranthes_rhomboidea_275x400.jpg,SNOWBALL SAXIFRAGE,diamondleaf saxifrage,Micranthes rhomboidea,"leaves rhomboid (shaped like an equilateral parallelogram), tapering to a short, broad petiole (leaf stalk).",3,8,open areas and rocky slopes that are seasonally moist in spring.
http://extension.colostate.edu/county/jeffco/natural/plant_images/mirabilis_multiflora_400x369.jpg,WILD FOUR-O'CLOCK,showy four o'clock,Mirabilis multiflora,leaves cordate (heart-shaped); plants procumbent (trailing on the ground).,6,10,"open canyonsides and roadsides at 3,000 to 7,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/oenothera_caespitosa_1_main_400x209.jpg,STEMLESS EVENING-PRIMROSE,white evening-primrose,Oenothera caespitosa,"plant stemless; leaves in a basal rosette, to 6 inches, with toothed or wavy margins.",5,8,"dry slopes, prairies, near anthills at 3,000 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/opuntia_polyacantha_1_main_400x251.jpg,PRICKLY-PEAR CACTUS,hunger cactus,Opuntia polyacantha,"pads very spiny, not wrinkled; fruits dry and withering soon after ripening.",3,6,"sunny, rocky slopes at 3,500 to 7,200 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pedicularis_bracteosa_184x400.jpg,FERNLEAF LOUSEWORT,"bracted lousewort, wood betony",Pedicularis bracteosa,much less than 3 feet tall; flowers not streaked with reddish; corolla less than 1.5 inch long; lower lip not reaching the tip of the galea (hood-shaped sepal or petal).,6,8,dry spruce-fir forests.
http://extension.colostate.edu/county/jeffco/natural/plant_images/pedicularis_groenlandica_1_main_278x400.jpg,ELEPHANT HEAD,"little red elephant, elephantella",Pedicularis groenlandica,flower resembles an elephant's head; flowers in an elongated spike (unstalked flowers along a main axis).,6,8,"Wet meadows, bogs"
http://extension.colostate.edu/county/jeffco/natural/plant_images/pinus_ponderosa_1_main_293x400.jpg,PONDEROSA PINE,western yellow pine,Pinus ponderosa,"needles in packages (fascicles) of 3 or 2; female cones large, up to 6 inches long; male cones up to 2 inches long.",3,5,"exposed hillsides, mesas, and south-facing slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/polemonium_foliosissimum_259x400.jpg,LEAFY JACOB'S LADDER,leafy polemonium,Polemonium foliosissimum,corolla (whorl of petals) campanulate (bell-shaped); leaves mostly cauline (on stem); leaflets pubescent (hairy).,6,8,streamsides and meadows.
http://extension.colostate.edu/county/jeffco/natural/plant_images/potentilla_hippiana_400x285.jpg,SILVERY POTENTILLA,wooly cinquefoil,Potentilla hippiana,"leaves pinnate with toothed leaflets, silvery-pubescent, often bi-colored; flowers 0.5 inch diameter; stems tufted.",6,8,"dry hillsides, gravelly slopes, trailsides, forest edges."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pseudostellaria_jamesiana_302x400.jpg,JAMES STARWORT,tuber starwort,Pseudostellaria jamesiana,dark colored anthers are visible against petals; leaves lanceolate; plant glandular-pubescent (sticky-hairy).,3,5,"forest edges, meadows, slopes."
http://extension.colostate.edu/county/jeffco/natural/plant_images/psychrophila_leptosepala_1_main_400x248.jpg,MARSH MARIGOLD,white marsh marigold,Psychrophila leptosepala,"erect leafless flower stalk, white flower with prominent yellow center.",6,8,"large patches in bogs, marshes, soggy meadows, along lakes and ponds."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pterogonum_alatum_215x400.jpg,WINGED BUCKWHEAT,winged eriogonum,Pterogonum alatum,"basal leaves oblanceolate (lance-shaped, with the broadest part at the apex); flower cluster a panicle (repeatedly branched flower cluster with stalked flowers).",6,8,"open hillsides, mesas and mountain parks."
http://extension.colostate.edu/county/jeffco/natural/plant_images/pulsatilla_ludoviciana_1_main_269x400.jpg,PASQUE FLOWER,Easter flower,Pulsatilla ludoviciana,tepals (undifferentiated petals and sepals) overlapping; upper stem leaves form a whorl below the flower; leaves and stems pubescent (hairy).,3,5,"open forests at 8,500 to 11,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/quercus_gambelii_1_main_400x271.jpg,GAMBEL OAK,scrub oak,Quercus gambelii,"leaves usually over 2 inches long, not rigid.",3,5,"foothills, Jefferson County and south at 5,000 to 9,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/rhus_aromatica_400x271.jpg,THREE-LEAF SUMAC,"skunkbrush, lemonadebush, squawbush",Rhus aromatica,"arching branches form dense, rounded shrub.  Red, hairy fruits; 3-parted leaves resemble poison ivy, to which skunkbrush is related, on a smaller scale.",3,5,"canyonsides and rimrock at 4,000 to 8,000 feet elevation.l"
http://extension.colostate.edu/county/jeffco/natural/plant_images/ribes_inerme_400x258.jpg,MOUNTAIN GOOSEBERRY,"common gooseberry, wild gooseberry",Ribes inerme,"stems with both prickles and spines; hypanthium (fused bases of stamens, petals and sepals) tubular.",3,5,"shaded, moist areas at 6,000 to 10,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/ribes_montigenum_400x269.jpg,RED PRICKLY CURRANT,gooseberry currant,Ribes montigenum,low spreading shrub; leaves pubescent and glandular; spines 3 at node.,6,6,wet meadows and willow fens.
http://extension.colostate.edu/county/jeffco/natural/plant_images/rosa_woodsii_1_main_400x316.jpg,WOODS ROSE,wild rose,Rosa woodsii,"leaflets 5 - 7; flowering stems with broad-based thorns, occasional bristles; sepals 2 mm wide at base.",6,8,"valleys, gulches, trailsides at 6,000 to 11,000 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/rubus_idaeus_375x400.jpg,WILD RED RASPBERRY,wild raspberry,Rubus idaeus,stems with prickles; leaves glaucous (contains white waxy covering) underneath.,6,8,moist forests and slopes.
http://extension.colostate.edu/county/jeffco/natural/plant_images/senecio_integerrimus_400x300.jpg,EARLY SPRING SENECIO,"common spring senecio, lambstongue groundsel, tall golden ragwort",Senecio integerrimus,"pubescent (hairy), losing most pubescence in age; terminal head shorter than others.",3,6,moist meadows and slopes.
http://extension.colostate.edu/county/jeffco/natural/plant_images/sphaeralcea_coccinea_1_main_294x400.jpg,COWBOY'S DELIGHT,"copper mallow, scarlet globemallow, scarlet falsemallow",Sphaeralcea coccinea,"lower leaves very deeply palmately (like a hand) divided, silvery from dense, stellate (star-shaped) hairs.",6,9,"roadsides, disturbed areas at 4,500 to 8,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/thalictrum_fendleri_289x400.jpg,FENDLER MEADOWRUE,white meadowrue,Thalictrum fendleri,flowers mostly unisexual (either male or female); anthers much longer than wide; upper and lower edges of fruits mostly convex.,3,6,"meadows, aspen groves from 5,000 to 9,500 feet elevation."
http://extension.colostate.edu/county/jeffco/natural/plant_images/tragopogon_dubius_1_main_303x400.jpg,YELLOW SALSIFY,goatsbeard,Tragopogon dubius,flowers shorter than the phyllaries (bracts - small leaf-like structures - below a composite flower head); peduncles (stalk of a flower cluster) swollen in fruit.,6,8,"dry, hot valleys."
http://extension.colostate.edu/county/jeffco/natural/plant_images/urtica_gracilis_345x400.jpg,STINGING NETTLE,slender nettle,Urtica gracilis,leaves opposite (in pairs) glabrous (hairless) on upper surface with stinging hairs on lower surface.,6,9,"streamsides, irrigation ditches."
http://extension.colostate.edu/county/jeffco/natural/plant_images/vaccinium_myrtillus_400x336.jpg,MOUNTAIN BLUEBERRY,myrtle-leaf,Vaccinium myrtillus,"leaves more than 10 mm., serrate from base to end; branchlets angled, green.",6,8,"forest openings and rocky areas, 7500 - 12,500 ft."
http://extension.colostate.edu/county/jeffco/natural/plant_images/viola_adunca_373x400.jpg,EARLY BLUE VIOLET,mountain blue violet,Viola adunca,leaves pubescent (hairy); leaves seldom clearly cordate (heart-shaped).,5,8,"meadows, streamsides, aspen groves."
http://extension.colostate.edu/county/jeffco/natural/plant_images/viola_nuttallii_1_main_400x385.jpg,NUTTALL VIOLET,"yellow violet, yellow prairie violet",Viola nuttallii,"leaves narrowly lanceolate (lance-shaped) or lance-elliptic (oval), at least 3 times long as wide.",3,7,"meadows, open slopes, often blooming in the protection of rocks at 5,000 to 11,500 feet elevation."
